uid,bin,range_low,range_high,payment_system,country_code,country_name,country_name_rus,bank_name_rus,bank_name,bank_name_code,hash,draft_time,create_time,update_time,enity_note,prod_type,iss_cntry,payment_system_world,status
a2f43f20-ee19-4eaa-8632-e953f6205b19,22003203,2200320300000000000,2200320399999999999,RC,RUS,RUSSIAN FEDERATION,Россия,"ПАО БАНК ""СИАБ""",,siab,3b74c51a7729a8575bea47ad5d11bd111aaf3fe95fd7a078dd97125e08e03119,0,1633591644,1657220215,,,,RC,
487a88f5-e458-43f0-8728-6852472303b5,479584,4795843710000000000,4795843759999999999,VC,RUS,RUSSIAN FEDERATION,Россия,,PJSC Bank Uralsib,uralsib,6f25ef689fdfbe23c02c641662278ab0a38a6ca5d88803258e28a4f509a08790,0,1633089315,0,,,,VC,
8d145824-67c6-48e0-9171-84c355c1bf3c,220027,2200270620000000000,2200270629999999999,RC,RUS,RUSSIAN FEDERATION,Россия,Совкомбанк,Sovcombank,sovcombank,12549794e133a874d1d7399f93fe05fa3000cedc3fb24c607988f49432a5e681,0,1633593261,0,,,,RC,
678708e0-d7e0-4f92-94d1-a0029ba5c44a,480110,4801101450000000000,4801102549999999999,VC,RUS,RUSSIAN FEDERATION,Россия,Сбербанк,sber,sber,8cec3a3dce0f039d15f042d4d00b088f36a3572cf15cb68181c3e69a95bdeda2,0,1633591644,0,,,,VC,
e434eb49-0ef0-44f1-8e1e-0d0ccc6f1e6f,455666,4556662410000000000,4556663409999999999,VC,KGZ,KYRGYZSTAN,Киргизия,,Kompanion Bank CJSC,KOMPANION,6a0b7f60da3b7014c6364ed6683b3cd69346c53b1ab54d89bbdf8657e9f0d54d,0,1633589787,1664268132,,,,VC,
cca431b5-c5ec-4fec-880c-3b491d1fdbd5,447689,4476897140000000000,4476897149999999999,VC,KAZ,KAZAKHSTAN,Казахстан,,CJSC Citibank Kazakhstan,citibank_kz,df25d512d7f8251a08c13ce19721dab9f02bf09e1af42fe50360ad4f51c83562,0,1633591644,0,,,,VC,
81005518-657a-44a2-8955-56bb2d114371,439057,4390578800000000000,4390578809999999999,VC,RUS,RUSSIAN FEDERATION,Россия,Промсвязьбанк,Public Joint Stock Company Promsvyazbank,promsvyazbank,a99feadc28339ace05166385e2a8238ee36899e1ab96fa7c52ba1adeff72db9b,0,1633589787,0,,,,VC,
b6cd63f9-93ac-4dcd-ae8a-6ea9e66d3a82,544588,5445881700000000000,5445881799999999999,MC,RUS,RUSSIAN FEDERATION,Россия,,JOINT-STOCK COMPANY RUSSIAN REGIONAL DEVELOPMENT BANK (RRD,vbrr,d5681751b5739731eb953dd4eba54a297f628ffd7deea258b196b2354672203d,0,1633591644,0,,,,MC,
37a195c2-44f5-47ab-8387-f8561ea7a20c,220039,2200390400000000000,2200390498999999999,RC,RUS,RUSSIAN FEDERATION,Россия,Росбанк,ROSBANK,rosbank,af0fff2334d0a5757fc4aa2bc3447138e3317ac269fbcf1d7866b9dbe2e4ede0,0,1633593261,0,,,,RC,
6c761b19-f4c4-43dd-bd1f-1c0a5fd84772,559901,5599017200000000000,5599017299999999999,MC,RUS,RUSSIAN FEDERATION,Россия,Запсибкомбанк,"JOINT STOCK ""WEST-SIBERIAN COMMERCIAL BANK""",zapsibkombank,5921633e5f7bef2a4d3cb08c98bc47bd517bb26de023dbc911e1085c34b9c78c,0,1633591644,0,,,,MC,
7f9362e3-d677-4a5e-b2ed-bc582cda576b,479578,4795783640000000000,4795783649999999999,VC,RUS,RUSSIAN FEDERATION,Россия,СБЕРБАНК,sber,sber,51214b553ddb3ca6123c24ada75b06fdfaa067e3eb9a5401d8c611c3cb2ecd43,0,1633089315,0,,,,VC,
48524d24-ee97-4968-bc3f-7d57a9ffb8bc,545840,5458405800000000000,5458405899999999999,MC,RUS,RUSSIAN FEDERATION,Россия,Запсибкомбанк,"JOINT STOCK ""WEST-SIBERIAN COMMERCIAL BANK""",zapsibkombank,9a99d8e1707f09ff9f82b3d6527677a51b918d7ca891e09ac02de98a6b0b0e11,0,1633591644,0,,,,MC,
a31a3cf6-ee76-4a85-ae94-b7fc267cd6f5,545620,5456206700000000000,5456206799999999999,MC,RUS,RUSSIAN FEDERATION,Россия,Альфа-Банк,"JOINT STOCK COMPANY ""ALFA-BANK""",alfa,d079d74583d9af94c8723908d03529aa22f457a80e48234a0f92a08ab96688d9,0,1633591644,0,,,,MC,
50344fdb-dd53-40ab-a36b-3011bcf23577,427907,4279070010000000000,4279070049999999999,VC,RUS,RUSSIAN FEDERATION,Россия,СБЕРБАНК,sber,sber,c2907dd5481af257abf4e0e8285d3b6dfd8f62503ede09cc89e172e3dc6cc239,0,1633593261,0,,,,VC,
a38d6e15-4415-44df-8c10-fa0742eb9d22,555866,5558660700000000000,5558660799999999999,MC,ISR,ISRAEL,Израиль,,ISRAEL CREDIT CARDS LTD.,israel_credit_cards_limited,8522a4ab5d7ce1dd5bd97218f445d103b254a61038aa74855a4ca445e83920d1,0,1633591644,0,,,,MC,
1f76e6fd-4868-4132-b5b9-4afaad00e53f,22010601,2201060100000000000,2201060199999999999,RC,RUS,RUSSIAN FEDERATION,Россия,"ООО БАНК ""АВЕРС""",,bank_avers,8ead51a7c53e6461bba10bd813f7033ffc19a04bfb377dd9217e37ab559e6c98,0,1633591644,1661439937,,,,RC,
45859a8d-d4fb-414e-8d83-0a8e1fe120d3,423373,4233731300000000000,4233731449999999999,VC,RUS,RUSSIAN FEDERATION,Россия,Запсибкомбанк,West Siberian Commercial Bank,zapsibkombank,2b7b9d13a3b12ae89eedf0a14e22764f7865f6c2188b23101654103e77d7f2bf,0,1633589787,0,,,,VC,
6638ad3f-a60f-4601-987c-d380513c604c,423373,4233730650000000000,4233730699999999999,VC,RUS,RUSSIAN FEDERATION,Россия,Запсибкомбанк,West Siberian Commercial Bank,zapsibkombank,c14569201d8d50d481f1baef65882d05b36d6ce4b653d949ff292d3a8abc8089,0,1633589787,0,,,,VC,
e9d0dea5-7d55-4231-80a5-1aadc7d4ee3a,479578,4795780040000000000,4795780049999999999,VC,RUS,RUSSIAN FEDERATION,Россия,Банк АВАНГАРД,Avangard JSB,avangard,b883b6cfa10a8d7bdc5fcaef084c03a1b729c8d5cd4ac6bb6d9c3fdea96d7384,0,1633089315,0,,,,VC,
6643c460-2277-47ac-82e9-27b16140ff3b,220288,2202880000000000000,2202889999999999999,RC,RUS,RUSSIAN FEDERATION,Россия,"АО ""ВостСибтранскомбанк""",,ao_vostsibtranskombank,d482f4c6366691e90e845e2abc03d3f142dfbbf855e16a7f61328df94125601f,0,1633591644,0,,,,RC,
c011e0b3-b0cc-4835-bbbe-5cb6c0d41106,220257,2202570000000000000,2202579999999999999,RC,RUS,RUSSIAN FEDERATION,Россия,"ООО ""ЖИВАГО БАНК""",,zhivago_bank,6446e1171b055f12a0cafd22cd599a27772bd978ae976969a9f096943d964c99,0,1633591644,1664271690,,,,RC,
0986208d-af37-4019-8065-8782555770cc,480112,4801123420000000000,4801123459999999999,VC,RUS,RUSSIAN FEDERATION,Россия,СБЕРБАНК,sber,sber,51c6955dbe0175589f539932952e66fb0b63fe3818f920d05c7932f95da481fd,0,1633089315,0,,,,VC,
c4d9bd37-c09f-4ca1-a685-f7a0c16f0ba2,480623,4806232580000000000,4806232589999999999,VC,RUS,RUSSIAN FEDERATION,Россия,Альфа-Банк,Joint Stock Company Alfa-Bank,alfa,1e38648de1070b6f3e1658fbf2de7e2733c209806ca4002758a410a13c71ecd2,0,1633089315,0,,,,VC,
f36cbfbb-1402-41b3-a3a1-e603c19b97e2,902401,9024010000000000000,9024019999999999999,RC,RUS,RUSSIAN FEDERATION,Россия,Банк ВТБ (ПАО),VTB,vtb,2e472d43492c7ab9f01ea6da04b8920a0f810fe99a2e1a3a0ffed19fb928d0ac,0,1633591644,0,,,,RC,
f75164c5-ac67-4886-b7df-05fac9f00bc0,480623,4806232590000000000,4806232599999999999,VC,RUS,RUSSIAN FEDERATION,Россия,Альфа-Банк,Joint Stock Company Alfa-Bank,alfa,bf457ace0f916ec8b38b3a318be6a4c01ba086b12f2716ffc4e033f75d7760d1,0,1633089315,0,,,,VC,
d0259681-5300-43cb-80d7-dfb8cb8dd69d,402890,4028904570000000000,4028904579999999999,VC,RUS,RUSSIAN FEDERATION,Россия,,JSC CB Modulbank,jsc_cb_modulbank,14498da810f325f8c9a9b739db91debde760560da13e0f13506931e144a8840e,0,1633589945,0,,,,VC,
f3ad2b0d-e9f2-499a-8044-1fe00ed40795,555435,5554357520000000000,5554357899999999999,MC,ISR,ISRAEL,Израиль,,BANK HAPOALIM B.M.,bank_hapoalim_b_m,58bd0dbe19718aaaa9b7a191a5ea64cb8083175b7a6523c0c3319aa051a5ad0b,0,1633591644,0,,,,MC,
5120f8be-1c8f-425f-85a2-a1a999c06b07,521423,5214230800000000000,5214230899999999999,MC,RUS,RUSSIAN FEDERATION,Россия,,JOINT STOCK COMPANY FINAM INVESTMENT BANK,joint_stock_company_finam_investment_bank,d0dbd6b45eac6226097f8630c8dc8eae1f376788e164ff9187fcbeb39d6e50b2,0,1633591644,0,,,,MC,
22ed86c2-4d68-48db-a5bc-a70783aec033,529170,5291700000000000000,5291709999999999999,MC,RUS,RUSSIAN FEDERATION,Россия,РНКО Платежный центр,"CREDIT UNION ""PAYMENT CENTER"" (LIMITED LIABILITY COMPANY)",credit_union_payment_center,ea699db33ae419e0ce818f1c3799a9d9c59b74f727b097ad60ac21bbca4a2fd1,0,1633591644,0,,,,MC,
8a3ec54f-d821-4111-a586-62cedfc7ed9c,427427,4274274200000000000,4274274229999999999,VC,RUS,RUSSIAN FEDERATION,Россия,СБЕРБАНК,sber,sber,e7805ae2ddf9ac751125f09c8348433a60ae792ab584b078ae4ac5a5af8639a5,0,1633593261,0,,,,VC,
0fa7bd79-c2c5-4013-9ed6-ca5bb455c3fc,424207,4242078040000000000,4242078049999999999,VC,RUS,RUSSIAN FEDERATION,Россия,,PJSC Bank Uralsib,uralsib,f20c6d998afc2e00c58bcec9df0fb0885ebc0b61efa44a2e2409caed15d7a451,0,1633589787,0,,,,VC,
446f938e-d592-43c7-875a-4a293cd41f4e,424204,4242040150000000000,4242040169999999999,VC,RUS,RUSSIAN FEDERATION,Россия,,PJSC Bank Uralsib,uralsib,512d8e8e32ddf89c7b148cfc2f70d5a59d6418883ff92c187cc088b871ec5a9f,0,1633589787,0,,,,VC,
27fccc19-8155-4397-ba2b-ca59b4866c1f,480114,4801144430000000000,4801144449999999999,VC,RUS,RUSSIAN FEDERATION,Россия,Сбербанк,sber,sber,b0015328314a11f518150b3746f7c05aea0dc843add84596307759280adb3de4,0,1633591644,0,,,,VC,
387b396d-9615-4565-9852-6676cade30d8,427427,4274278000000000000,4274278099999999999,VC,RUS,RUSSIAN FEDERATION,Россия,СБЕРБАНК,sber,sber,f026670d28fd1066fe90617768204afd725eeae78bc3f10bffcf68eef862f328,0,1633593261,0,,,,VC,
bf0f4556-b143-4f6b-a88e-5b5c0bf3cb72,407334,4073340730000000000,4073340739999999999,VC,RUS,RUSSIAN FEDERATION,Россия,,JSC Bank SNGB,surgutneftegasbank,9d4dd707c7b440d69761f66eb6717de350d8d323b5b812d32d64e704db25819a,0,1633589945,1664270023,,,,VC,
c1c99047-82c4-47a3-a3a7-09ab88d686a4,440682,4406825000000000000,4406825039999999999,VC,RUS,RUSSIAN FEDERATION,Россия,,PJSC Bank Uralsib,uralsib,489587923262fbd34c208a076067f5332d4aa3fa9085a1a6def73f2c0d576582,0,1633591644,0,,,,VC,
24223b2a-06ae-4bef-acef-f104633101f2,532325,5323250000000000000,5323259999999999999,MC,RUS,RUSSIAN FEDERATION,Россия,,"""CETELEM BANK"" LIMITED LIABILITY COMPANY",cetelem_bank_limited_liability_company,3a9fa30099014de70767090679a3ae30c6ba40de30fa4576c1cb890b896d796e,0,1633589945,0,,,,MC,
f1bd969b-f0d6-4028-89f7-4fc951023f61,545136,5451365000000000000,5451369999999999999,MC,ISR,ISRAEL,Израиль,,ISRAEL CREDIT CARDS LTD.,israel_credit_cards_limited,3997d60dfc396115c5de8d5c5da62d5ecbf8c35708669bee0c3cda6cf4dfff21,0,1633591644,0,,,,MC,
14dc98ff-ee19-460a-9fb5-e6801815952f,623360,6233601000000000000,6233601999999999999,CUPD,KGZ,Kyrgyzstan,Киргизия,,Optima Bank,optima_bank,2211a765507a2b7b0b3eb435a84c62e2466009a24534fbf5b27afbf631bed99b,0,1634843132,0,,debit,417,CUPD,
404b2313-b3f3-422d-ba7a-6698138d5333,411791,4117910000000000000,4117910029999999999,VC,RUS,RUSSIAN FEDERATION,Россия,Промсвязьбанк,Public Joint Stock Company Promsvyazbank,promsvyazbank,683d6a86ee7bedae3037aac2ad3d4a982702afd5d39fe1d1cdce0727112739c8,0,1633089315,0,,,,VC,
f10ee05b-a63e-4ffb-821a-784e7a9cf43c,526259,5262593900000000000,5262593999999999999,MC,RUS,RUSSIAN FEDERATION,Россия,Банк АВАНГАРД,"JOINT STOCK COMMERCIAL BANK ""AVANGARD""",avangard,455a8422f0eaa0210b1c735655a333ea6edb15c7e8f63f85744db0eba08f10d7,0,1633589787,0,,,,MC,
8541941d-37b9-49f8-93a8-43bab00a42e7,532315,5323150000000000000,5323159999999999999,MC,RUS,RUSSIAN FEDERATION,Россия,Кредит Европа Банк,CREDIT EUROPE BANK LTD,credit_europe_bank_ltd,8f0d45e406424516cf0aa843e9ce2409ee5cc0eaec0a8b5cf1bcdd0ac21ccc99,0,1633589945,0,,,,MC,
e8ca95d4-ff5b-44e8-ae03-302aa0eb8233,546069,5460690700000000000,5460690799999999999,MC,RUS,RUSSIAN FEDERATION,Россия,,"PUBLIC JOINT-STOCK COMPANY ""NORVIK BANK""",norvik_bank,daae6c905fc28c3b29a829359fe7919d17232ecc740d1bb2c0911308f893b587,0,1633089315,0,,,,MC,
7973c54a-a295-4a16-ad14-175713a2f7fc,220399,2203990000000000000,2203999999999999999,RC,RUS,RUSSIAN FEDERATION,Россия,"ПАО Комбанк ""Химик""",,pao_kombank_himik,6d4287b58250605d19486824222e2fb4f81ea7fa7bb3c77408eb3d850756444f,0,1633591644,0,,,,RC,
090f709a-2ad1-4351-8853-bbadbaf08107,548449,5484490000000000000,5484499999999999999,MC,RUS,RUSSIAN FEDERATION,Россия,СБЕРБАНК,sber,sber,306a957cd4a3e2fac7c08b9a7d9077a53c8c3546e9596a5836c95c111bdadcd6,0,1633589945,0,,,,MC,
d0def8a7-6feb-4fe0-ac89-ed9382ac81d2,356504,3565040000000000000,3565049999999999999,RC,RUS,RUSSIAN FEDERATION,Россия,"АКБ ""Алмазэргиэнбанк"" АО",,almazergienbank,6593dfe3416419e298ab034412569f0b052b39856a9406eacfdbef35a58360e2,0,1633591644,0,,,,RC,
4004483d-d62c-48e3-b822-026cade2c5f5,220121,2201210000000000000,2201219999999999999,RC,RUS,RUSSIAN FEDERATION,Россия,"АО КБ ""ИНТЕРПРОМБАНК""",,ao_kb_interprombank,8bb3c8ba9d8289d731a0fcf2f4af0787ecbcc7e8e67603067e252a7471d86dbf,0,1633591644,0,,,,RC,
6a63d83a-5643-4b85-933d-2c42692c065d,427606,4276060010000000000,4276060079999999999,VC,RUS,RUSSIAN FEDERATION,Россия,СБЕРБАНК,sber,sber,046b2feea461e2536fc727a83f76fd6b5e5a63883f322ff6ac347adeb745974b,0,1633593261,0,,,,VC,
5377bc5d-6c0e-4ecf-a39c-d99757a5f405,403842,4038421320000000000,4038421329999999999,VC,RUS,RUSSIAN FEDERATION,Россия,Банк ЗЕНИТ,Bank Zenit,bank_zenit,e5f194eff7934f0c9249de742f9d65e310d4a65bd9226e492778dd235087e9c1,0,1633089315,0,,,,VC,
947a4639-9fad-4fe6-a0e3-420d57aec42f,512756,5127560000000000000,5127569999999999999,MC,RUS,RUSSIAN FEDERATION,Россия,Росбанк,PJSC ROSBANK,rosbank,3420dcf1a6b91b99e3f57490d8bdd6249d3b24384833626b02c86deda6465320,0,1633589945,0,,,,MC,
82f5654a-0ca7-4555-ac4e-1cfb9c5a61c8,426738,4267381300000000000,4267381399999999999,VC,KAZ,KAZAKHSTAN,Казахстан,,JSC Subsidiary Bank Alfa-Bank,alfa_kz,a114fbbebbe422877a816c44e02306c088933b6c82e2b20551411657ee39c19e,0,1633589945,1653896957,,,,VC,
211040e1-0ab3-4414-91cc-c12f44a270c8,528550,5285500000000000000,5285509999999999999,MC,ARM,ARMENIA,Армения,,"""ARMBUSINESSBANK"" CLOSED JOINT STOCK COMPANY",armbusinessbank_cjsc,d3a7811821918a183e22e246a9e60249402920b226cefe7c8a7935777f1bbd6e,0,1633589787,0,,,,MC,
ecc27980-28ab-472b-8721-bc355a32bbb0,466764,4667643940000000000,4667643949999999999,VC,RUS,RUSSIAN FEDERATION,Россия,,JSC CB Poidem!,jsc_cb_poidem,0c2ca976d1c19697be823eab2a05249118ce07bd87d6b5bf260c96e118a19a14,0,1633589945,0,,,,VC,
a85db94d-2013-4505-995d-286b8bbf1bde,479584,4795840090000000000,4795840099999999999,VC,RUS,RUSSIAN FEDERATION,Россия,Челиндбанк,Chelindbank,chelindbank,dd534819395cf2314ce3f6e7e6fdead3b1bb83607cda377d1b1a518fc46b33aa,0,1633089315,0,,,,VC,
c21334aa-10d1-4dba-a514-47ee3caae331,479585,4795854090000000000,4795854099999999999,VC,RUS,RUSSIAN FEDERATION,Россия,Промсвязьбанк,Public Joint Stock Company Promsvyazbank,promsvyazbank,5f26f1116e5a508d682361e1c1c1fab853f309be6cfab9c932f7db96231cc429,0,1633089315,0,,,,VC,
32b47fb9-d62f-453f-949a-e14be80c89a5,416497,4164977300000000000,4164977309999999999,VC,RUS,RUSSIAN FEDERATION,Россия,,JOINT-STOCK COMPANY SEVERGAZBANK,severgazbank,7a64e30a08a942ec75d06a907b68c1e89b56f106ef14abd0f4b65200f7fe7171,0,1633589945,0,,,,VC,
2c6aaf67-42a8-4a58-a81d-ebef15d23658,437557,4375571500000000000,4375571599999999999,VC,RUS,RUSSIAN FEDERATION,Россия,,Investment Bank Vesta (LLC),investment_bank_vesta_llc,c85fe968365f64c7641a4aa106f5d889be5882c1395b0c41868d33ffc0c655ea,0,1633591644,0,,,,VC,
04e20377-9fb3-40a0-af1b-371281220423,486687,4866870040000000000,4866870149999999999,VC,RUS,RUSSIAN FEDERATION,Россия,Альфа-Банк,Joint Stock Company Alfa-Bank,alfa,76c7645f973bb316776e545fe660ddabc8644f23dc78cfad7e92eb751b6b9412,0,1633589945,0,,,,VC,
a4eb76db-7512-415d-ab9a-9fd42810a65b,471226,4712260000000000000,4712269999999999999,VC,RUS,RUSSIAN FEDERATION,Россия,,OAO VUZ Bank,oao_vuz_bank,01d18b6aefba1a250e651319027ef9d3a6130732694e8812f9b1c0e9d3b9dde9,0,1633589787,0,,,,VC,
c8b178d2-70fb-469a-913b-cfe54f02b1f4,462718,4627182100000000000,4627182199999999999,VC,RUS,RUSSIAN FEDERATION,Россия,КредитУралБанк,Credit Ural Bank,credit_ural_bank,e1824ae223a54a1d311dbe35e95e36d33714c8a174d05a358736e8723af321a1,0,1633591644,0,,,,VC,
26ec4ef5-47ea-4be2-8071-b0f9af3ea5c6,220027,2200270550000000000,2200270559999999999,RC,RUS,RUSSIAN FEDERATION,Россия,Совкомбанк,Sovcombank,sovcombank,babdeaeabee3b5f68f12ab75baef6a0d2dbe79d45b8d876a8bdeb7ecffabd83b,0,1633593261,0,,,,RC,
23442a77-9762-446d-bfc1-3e3e6f1806cf,427684,4276843180000000000,4276843189999999999,VC,RUS,RUSSIAN FEDERATION,Россия,СБЕРБАНК,sber,sber,9e7080d2daa81bcfce8915a93035ab18943c9bd837f70cce2adfc6d4cf32046e,0,1633593261,0,,,,VC,
db62cab2-2b32-4425-82f0-12ef352b504d,220185,2201850220000000000,2201850222999999999,RC,RUS,RUSSIAN FEDERATION,Россия,,Timer Bank,timer_bank,997b5b136c84f922509791f01afe4c1e9e8fb133212a9d04768d4416daab8f4e,0,1633593261,0,,,,RC,
627c8ca7-b327-408d-9bf8-0f2dd1c777ca,548468,5484680000000000000,5484689999999999999,MC,RUS,RUSSIAN FEDERATION,Россия,Сбер,sber,sber,d518c6a3496df8e2b9bb01d5df91baec7ff84fe7b88d2ce35320e71e414f7f7b,0,1633591644,0,,,,MC,
c26071ee-7135-4a7b-8c5a-97c74303b0c7,480099,4800996930000000000,4800996939999999999,VC,RUS,RUSSIAN FEDERATION,Россия,АК БАРС Банк,JSCB AK BARS (OJSC),ak_bars,89ffbd77cf091a98aa40364e8ffcd338c2078aa34c1de9530954ab208a795db5,0,1633089315,0,,,,VC,
b76c67e4-0d1b-483e-a329-93fe0aa79a0e,415428,4154287770000000000,4154287779999999999,VC,RUS,RUSSIAN FEDERATION,Россия,Альфа-Банк,Joint Stock Company Alfa-Bank,alfa,793c68672bc98719e5f016da38c1f4149253b211786e732e825ac16a270b13ac,0,1633593261,0,,,,VC,
3afec8a6-7091-46ac-a996-2fa8f2f04a23,220027,2200270540000000000,2200270549999999999,RC,RUS,RUSSIAN FEDERATION,Россия,Совкомбанк,Sovcombank,sovcombank,5380efc7cca375eb4012a713ddae85565945657e623aab4fe18be432a5378c74,0,1633593261,0,,,,RC,
ddcac30b-4dfd-4a95-8757-896fda0149e9,480114,4801142640000000000,4801142739999999999,VC,RUS,RUSSIAN FEDERATION,Россия,СБЕРБАНК,sber,sber,4516be80914e3828c092c3c999e0c255b79644d4e2e05cdf9ffbcf1aa136fc92,0,1633089315,0,,,,VC,
550a2fa1-87d2-427d-bdef-8d96bb4cdad9,446901,4469010000000000000,4469010009999999999,VC,RUS,RUSSIAN FEDERATION,Россия,,CB Kuban Kredit OOO,cb_kuban_kredit_ooo,d03cb9b5013278d26b9290b0c42b585283be3336a4c6a68aed19f158fd9f5df3,0,1633589945,0,,,,VC,
c557ace0-fd7f-4307-9b07-1a4069b23970,475182,4751825980000000000,4751825999999999999,VC,RUS,RUSSIAN FEDERATION,Россия,,JSB of Commerce Energobank Public Corporation,energobank,66137fc9a6ee1d214cddaf39b72a385612f7a927b8db7b806b22f3db82136c60,0,1633089315,0,,,,VC,
5474a49b-1a80-4ae3-990b-439d1352de96,427230,4272300000000000000,4272309999999999999,VC,RUS,Russia,Российская Федерация,Банк ВТБ (ПАО),VTB,vtb,6c6716b9ecef1de06a8c93fbc15d7e4f45c288a9588a984a0edba7068e7d0a41,0,1634843094,0,,,,VC,
18a1adad-0032-4b1e-985e-8ee7a06154c5,22022069,2202206900000000000,2202206999999999999,RC,RUS,,,,,sber,6dca57e015d1031bb3b24b2fa4f3c1414237371f34172fae394bfa60662c77f3,0,1670241217,1670311364,,,,RC,
a6818a93-f9eb-41c1-b85a-4388147cb8b2,533208,5332080000000000000,5332089999999999999,MC,RUS,RUSSIAN FEDERATION,Россия,СБЕРБАНК,sber,sber,933297f8e61deb14d08a803b8cd28ad2b0861fa549fcad0259643dc1d3531e36,0,1633591644,0,,,,MC,
e68b9c70-5bae-4795-9fe2-270c79e1cf2c,480114,4801143130000000000,4801143459999999999,VC,RUS,RUSSIAN FEDERATION,Россия,Сбербанк,sber,sber,67c68f01f565a15efb0bf9344b51d08b8b8d7495103c85b1e331a8ddc5a907cd,0,1633591644,0,,,,VC,
e609ef69-7714-4904-9966-db12c74c2371,220012,2200120800000000000,2200120809999999999,RC,RUS,RUSSIAN FEDERATION,Россия,,"OOO KB ""Geobank""",ooo_kb_geobank,f3b98df4947c506bd1166cd0037857c8eb934f342103e5ab919ae0d2b19affbf,0,1633593261,0,,,,RC,
040b5cea-3ff5-417c-a58a-a74194decf7a,671175,6711750000000000000,6711759999999999999,belcard,BLR,,,,BELVNESHECONOMBANK,technobank,62e657aa784ddd5c30f92c731f788d206e94f8d56760bb73f40f9c7afe491302,0,1633589787,1670568895,,,,maestro,
93c3b994-b82a-461d-839f-c019caad267d,47909200,4790920000000000000,4790920099999999999,HUMO,UZB,,,,JS Commercial Mortgage Bank Ipoteka Bank,Ipoteka,ae264e8fa46abe1d993ee2a2df6d1f77660a3ace2814085245f7080e15081141,0,1674750185,1678711822,,,,VC,
05674342-b961-4342-9bff-abcaf340dc71,86005132,8600513200000000000,8600513299999999999,UZCARD,UZB,,,,,Davr,7d31fc0a09d0981243b3562c55ebf3fb87471d1ae4cd0e80a7be0f7005cdadfc,0,1652978728,1678782288,,,,RC,
9bab7470-fc19-47b9-9887-e2c5d0af0f6d,908400,9084000000000000000,9084009999999999999,RC,RUS,RUSSIAN FEDERATION,Россия,АО ЮниКредит Банк,,ao_junikredit_bank,e9781a0dfaafa2a7570ff0f1c92768fe9d3281877fab962dacc4580d88ae33c8,0,1633591644,0,,,,RC,
77e664fd-8d72-4c30-aaef-0dd43fb557e7,22022052,2202205200000000000,2202205299999999999,RC,RUS,RUSSIAN FEDERATION,Россия,ПАО Сбербанк,sber,sber,c41d6e4adc126cfbf0836458dd1c54069afea4774f63f86089dba3271d7bce70,0,1633591644,0,,,,RC,
9752c14c-7e9e-4f38-bfba-29e7dfbae1b7,479579,4795793680000000000,4795793719999999999,VC,RUS,RUSSIAN FEDERATION,Россия,Московский Индустриальный Банк,JSCB Moscow Industrial Bank,moscow_industrial_bank,523bd2a062c6b3bbcc06a3afdec267e0d6e8e6c9172860699ce86ae5a245d3dc,0,1633089315,0,,,,VC,
43b5f5dd-4154-42ca-a5bd-a4a8fb6489ba,430180,4301808810000000000,4301808819999999999,VC,RUS,RUSSIAN FEDERATION,Россия,,Public Joint-Stock Company The Ural Bank for Reconstruction & Development,ubrir,84b2a52aaf5823a43dea38727f7ebc0d948e4ecfb86bcae6b0b4aa6bff898b45,0,1633589787,0,,,,VC,
407d1315-4779-4fa8-aa83-4fb0a2244f6d,423373,4233730200000000000,4233730249999999999,VC,RUS,RUSSIAN FEDERATION,Россия,Запсибкомбанк,West Siberian Commercial Bank,zapsibkombank,cd03213779090d6cc452c8ea1ef2c64759c4ed71b68b82f31e155383954b36c5,0,1633589787,0,,,,VC,
585880ff-0978-400d-9443-7e20fbc369b0,479584,4795848270000000000,4795848279999999999,VC,RUS,RUSSIAN FEDERATION,Россия,,PJSC Bank Uralsib,uralsib,5b28065b626c8ed0ef1baf8b1e544964b582d7f3f6a6240cf6efa4f94b29406c,0,1633089315,0,,,,VC,
40ab3d1c-5d50-4c6e-b104-94ff89aef7d5,220122,2201220000000000000,2201229999999999999,RC,RUS,RUSSIAN FEDERATION,Россия,"АО АКБ ""ЕВРОФИНАНС МОСНАРБАНК""",,mosnarbank,a37a20e4d90ac1f2291a407cf5441c59d778e9e543ae3c1c799084e00fc7bb1e,0,1633591644,0,,,,RC,
59f09d1f-ab0b-4d9c-b3e8-50641d4efe7f,22035302,2203530200000000000,2203530299999999999,RC,RUS,RUSSIAN FEDERATION,Россия,"ООО КБ ""Агросоюз""",,ooo_kb_agrosojuz,6cc38e9af68f2be5d611506879897b93b84536219cd1779fe771efefe58a5f9a,0,1633591644,0,,,,RC,
be33cc1e-e7dc-4f41-a4c9-48f181802d37,418908,4189080070000000000,4189080099999999999,VC,RUS,RUSSIAN FEDERATION,Россия,Совкомбанк,Public Joint-Stock Company Sovcombank,sovcombank,eaac6a1088e7c6b5414768bb473004e0c52a5e6f81de294460a06cccaa2354c9,0,1633591644,0,,,,VC,
f39b3245-1129-4150-99f0-51a5037f9c87,480113,4801136750000000000,4801136769999999999,VC,RUS,RUSSIAN FEDERATION,Россия,СБЕРБАНК,sber,sber,2b1110625735cc1fe3b7a91e0f841368ac3224b78e7896f6ff6db18cb9fdab32,0,1633089315,0,,,,VC,
